state,city,bedrooms,bathrooms,num_of_property,market_size,avg_price,min_price,max_price,avg_size,min_size,max_size,avg_lot,min_lot,max_lot
New York,New York,1,1,940,964037989,1025572.3287234048,10000,79000000,71.3274321573534,34.838673714917455,899.30229749440264,0.48457286992366433,0.01214058,2.71544306
New York,New York,2,2,811,1578396917,1946235.4093711453,285000,7950000,116.88651871176901,50.446399539200478,391.49378942576578,0.50738539612244893,0.01214058,2.71544306
New York,New York,3,3,415,1608549376,3876022.5927710845,575000,15500000,192.50872038802058,107.02440565222643,696.77347429834913,0.279529451707317,0.00809372,2.71544306
New York,New York,0,1,383,247048141,645034.31070496072,75000,8500000,54.0397310333211,23.225782476611638,371.61251962578621,0.13092138972972972,0.0202343,0.90244978
New York,New York,2,3,329,1189072027,3614200.6899696039,290000,12995000,155.41242021943722,79.896691719544037,371.61251962578621,0.17855236848484846,0.01618744,1.6996812000000001
New York,New York,3,4,307,2266103476,7381444.5472312737,600000,30250000,245.69052437258955,143.62823883536637,907.19906353645058,0.114930824,0.01214058,0.45729517999999997
New York,New York,2,1,249,200322375,804507.53012048185,125000,8200000,91.941180175525488,45.987049303691045,1046.0892427465881,0.41900565846153837,0.01214058,3.5571899399999998
New York,Brooklyn,1,1,247,122552549,496164.165991903,145000,2099000,68.077248862320019,40.134152119584911,232.25782476611639,0.51337309714285717,0.00404686,1.8939304799999999
Pennsylvania,Philadelphia,3,1,234,39873675,170400.32051282044,30000,525000,107.23971762711692,69.119928650396233,178.37400942037738,0.01173234412280702,0.00404686,0.08903092
New York,New York,3,2,233,468931945,2012583.4549356222,305000,10250000,140.80398368621039,90.2089391391596,372.35574466503778,0.20312626322580643,0.00809372,1.42044786
Pennsylvania,Philadelphia,3,2,224,65475848,292302.8928571429,55000,1329000,124.01193042830374,72.464441327028311,259.75715121842455,0.01627131274611399,0.00404686,0.08498406
New York,New York,1,2,202,340771684,1686988.534653466,125000,4995000,102.00451908258351,48.309627551352207,408.77377158836481,0.0838278142857143,0.0202343,0.2225773
New York,New York,4,5,173,1897973978,10970947.849710988,995000,46505000,323.42615570430979,66.890253532641523,614.74001059095679,0.15782754,0.00809372,0.82151257999999994
Pennsylvania,Philadelphia,2,2,165,75209967,455817.98181818187,65000,2493550,113.68904393389015,67.354769182173754,309.64613197818636,0.015911517727272728,0.00404686,0.15378068
New York,New York,4,4,157,1151525558,7334557.694267517,895000,63815000,306.68990674193248,193.14560707550237,929.03129906446554,0.11202444272727272,0.00404686,0.46943576
Massachusetts,Boston,2,2,154,202075653,1312179.5649350646,460000,13475000,115.25900125757055,67.912187961612432,1047.9473053447171,0.031522909473684205,0.00809372,0.11735894
New York,Brooklyn,2,2,149,153735485,1031781.7785234908,239000,5800000,101.44955897039347,60.015421919564474,246.37910051189627,0.014568696,0.00809372,0.02428116
New York,Brooklyn,2,1,143,62807938,439216.3496503497,175000,1975000,94.68377322965344,48.4954338111651,1114.8375588773586,0.1451811025,0.00809372,0.72438794
Pennsylvania,Philadelphia,3,3,141,78878186,559419.75886524806,87000,1799000,180.30567988297062,72.928956976560542,469.16080602755511,0.019016313009708734,0.00404686,0.09712464
New York,Bronx,1,1,131,25702289,196200.67938931298,72000,365000,71.522506815476859,37.161251962578618,99.220542740084923,0.21549529500000003,0.00809372,0.51799808
New York,Brooklyn,3,2,109,124952819,1146356.1376146786,375000,3600000,130.00863999108137,92.252807997101428,225.19718689322644,0.022216435510204083,0.00809372,0.056656040000000005
New Jersey,Jersey City,1,1,104,50268496,483350.923076923,158000,1130000,69.0062589385107,42.456730367246074,174.65788422411953,0.628275015,0.02428116,1.10074592
Massachusetts,Boston,1,1,100,72748791,727487.9099999998,321169,1499999,67.858304146266676,35.767705013981924,153.29016434563681,0.027063376249999996,0.00404686,0.09307778
Pennsylvania,Philadelphia,2,1,96,22843218,237950.18750000009,42500,950000,88.5017192573304,52.583171527048748,200.67076059792456,0.0086158954838709677,0.00404686,0.04451546
Pennsylvania,Philadelphia,1,1,96,29656613,308923.05208333326,54000,2000000,144.58367418187797,37.439961352297964,6906.4186772452367,0.015378068000000002,0.00404686,0.03642174
New York,New York,4,3,95,340320998,3582326.2947368417,495000,10995000,226.20584944649636,123.9327752951997,418.06408457900949,0.06070289999999999,0.00809372,0.24685846
New Jersey,Monroe,2,2,82,23955960,292145.85365853674,125000,625640,130.94032566528597,95.318611284014167,170.75595276804876,0.17902956739130427,0.00404686,7.284348
New Jersey,Jersey City,2,2,82,81366498,992274.36585365864,365000,1978000,104.11018115621368,63.174128336383653,222.96751177547173,0.017806184000000003,0.01214058,0.028328020000000002
New York,Bronx,2,1,79,21067802,266681.03797468345,65000,579000,88.343134613538481,46.451564953223276,131.7366382073412,0.10252045333333332,0.0202343,0.25495218
New York,Yonkers,1,1,77,12078092,156858.33766233761,44900,389000,73.279511453407537,46.451564953223276,92.903129906446551,0.19919544222222221,0.00404686,0.40873286
New York,Staten Island,3,2,77,50158251,651405.857142857,199900,1250000,133.39320960164704,67.912187961612432,236.7171750016258,0.032644670666666681,0.00809372,0.11331208000000001
Puerto Rico,San Juan,3,2,73,32497195,445167.05479452072,24900,3700000,137.67851303699155,47.380596252287738,340.95448675665887,5.1879349731034461,0.00404686,136.379182
New York,Manhattan,1,1,64,55925250,873832.03125000012,150000,3350000,72.147726111438161,46.451564953223276,106.83859939241353,,,
Massachusetts,Boston,3,3,63,148195599,2352311.0952380956,639900,6475000,189.46192424206893,116.96504055221621,308.71710067912187,48.924194481052623,0.00809372,929.02955647999988
New York,New York,0,0,62,361539995,5831290.2419354832,80000,60000000,690.59918250267447,92.903129906446551,8757.32773437137,0.16018820833333333,0.01214058,3.22130056
New York,New York,5,5,59,628440200,10651528.81355932,2300000,33500000,400.90863214373184,232.25782476611639,635.45740856009445,0.054476961538461537,0.01214058,0.26709276
Pennsylvania,Philadelphia,3,4,58,93400537,1610354.0862068965,224900,8257995,250.37719485681757,123.56116277557392,515.61237098077834,0.028058229333333337,0.00404686,0.31970194
New York,Bronx,3,2,56,32171801,574496.44642857148,185000,935000,135.392174405834,102.1934428970912,238.57523759975476,0.0217518725,0.01618744,0.04451546
New York,Manhattan,2,2,55,102776938,1868671.5999999999,285000,3600000,121.57596957862565,87.700554631685549,241.54813775676104,,,
New York,New York,5,6,55,916780000,16668727.27272727,4250000,63500000,440.26200263963489,261.33650442683415,743.22503925157241,0.052609180000000005,0.0202343,0.11331208000000001
Massachusetts,Boston,2,3,53,154145700,2908409.4339622636,529000,10800000,164.68745020698995,109.1611776400747,294.31711554362266,0.025180462222222224,0.01214058,0.04856232
New Jersey,Ocean City,3,2,51,43576748,854446.039215686,479900,1699000,115.85708470666528,83.6128169158019,362.32220663514153,0.028719651612903224,0.01214058,0.0607029
Massachusetts,Boston,2,1,51,33264019,652235.66666666674,339900,1199000,80.015097669424776,49.703174499948908,107.21021191203933,0.01564785866666667,0.00404686,0.09307778
New York,White Plains,1,1,49,9085298,185414.2448979592,99000,415000,73.279713691513479,53.512202826113217,111.48375588773587,0.3103630323076923,0.00404686,1.5216193599999999
New York,Brooklyn,3,3,47,97890675,2082780.3191489361,559000,5395000,176.84706310576126,100.33538029896228,333.70804262395603,0.021197838095238095,0.01214058,0.03642174
Pennsylvania,Philadelphia,4,2,47,11645599,247778.70212765949,109000,559900,152.28034771621896,87.514748371872656,270.71972054738524,0.021403392888888883,0.00809372,0.06879662
New York,Staten Island,1,1,46,13069949,284129.3260869566,155000,579000,75.784718404554354,44.593502355094344,145.20759204377595,0.082321652105263154,0.00404686,1.44877588
New York,Bronx,2,2,45,20795999,462133.31111111114,249000,999000,112.95114891395053,78.781854160666683,146.41533273255976,0.143258844,0.01214058,0.42896716
Puerto Rico,Carolina,3,2,44,11919400,270895.45454545453,68100,1500000,133.31176854620955,65.032190934512585,321.81644199593086,0.11061417333333333,0.00809372,1.04004302
Pennsylvania,Philadelphia,2,3,43,45105765,1048971.2790697673,225000,3836695,146.28137938246209,82.869591876550331,213.95590817454641,0.013874948571428573,0.00404686,0.028328020000000002
New Jersey,Jersey City,2,1,41,17377587,423843.58536585356,149900,899000,77.112252197490832,49.703174499948908,179.3959438493483,0.046134203999999991,0.02428116,0.10521836
New York,Staten Island,2,2,41,19229320,469007.80487804872,89900,888888,127.51883610958853,71.349603768150956,1021.9344289709121,0.05156855885714285,0.00809372,0.59084156
New York,Mount Vernon,1,1,40,5196647,129916.17499999999,84999,185000,69.017735207499172,50.818012058826262,90.0231328793467,0.70010678,0.00809372,2.21767928
New Jersey,Jersey City,3,2,39,32378386,830215.02564102551,400000,1588888,127.63403599067253,93.646354945698121,185.34174416336086,0.016693297500000003,0.00404686,0.02428116
Puerto Rico,San Juan,3,1,39,3918750,100480.76923076923,18000,350000,88.172404738841962,16.815466513066827,327.94804856975634,0.05134453625,0.00809372,0.29946764
Massachusetts,Boston,3,2,39,43124497,1105756.3333333333,520000,4000000,136.01494644610986,86.678620202714626,216.83590520164626,0.053418552,0.00809372,0.1416401
Rhode Island,Warwick,3,2,38,17129000,450763.15789473685,225000,1850000,159.83005572720901,81.568948057860069,390.19314560707551,0.098218385945945952,0.03642174,0.31160822
New York,New York,4,6,37,570826980,15427756.216216214,2150000,66000000,412.89747180614773,231.79330911658414,696.77347429834913,0.05058575,0.01214058,0.10521836
New York,Staten Island,3,3,37,29206085,789353.64864864852,469000,1399000,178.94470007551695,101.45021785783963,321.63063573611794,0.049911273333333325,0.01214058,0.13354638
New Jersey,Manchester,2,2,36,8540099,237224.97222222225,139900,489000,129.14628034994971,97.548286401768877,204.3868857941824,0.0685355322580645,0.04451546,0.08903092
New York,Brooklyn,0,1,36,15579599,432766.63888888888,148000,2180000,55.509620119101818,27.870938971933967,266.35327344178228,0.66773189999999993,0.00404686,1.8615555999999998
New York,New York,5,4,36,140375998,3899333.2777777785,948000,10995000,339.32310779550153,183.94819721476418,659.61222233577053,0.05625135399999999,0.01214058,0.38040483999999997
New York,Yonkers,2,1,36,8576263,238229.52777777781,139000,575000,90.4478329017762,74.322503925157235,117.61536246156133,0.093655902857142856,0.00809372,0.49776378
Puerto Rico,Bayamon,3,2,36,4820700,133908.33333333331,74000,500000,116.09020274559715,69.67734742983491,237.36749691097094,4.92596251076923,0.01618744,121.4058
New Jersey,Whiting,2,2,35,5332600,152360,29900,317000,123.5279830863216,104.05150549522014,157.93532084095915,5556.9695120371416,0.04451546,38898.41832
Connecticut,Danbury,3,3,35,22678915,647968.99999999988,259900,760000,179.95601700392714,128.67083492042846,233.93008110443242,0.13354638,0.08903092,0.17806184
Pennsylvania,Philadelphia,4,1,35,8702890,248654,74500,585000,135.96099817308726,76.180566523286174,209.58946106894342,0.012834327428571428,0.00404686,0.056656040000000005
New York,Brooklyn,5,3,34,49763872,1463643.294117647,499000,3799999,229.97860131241157,115.19988108399373,325.99708284172095,0.026234816551724133,0.00809372,0.0607029
New Jersey,Lakewood,2,1,33,5104099,154669.66666666666,99000,225000,86.228773468430774,78.131532251321545,99.499252129804262,0.0097124640000000022,0.00404686,0.01214058
New York,Yonkers,2,2,33,10090999,305787.84848484851,195000,779000,109.69827385984635,91.974098607382089,153.29016434563681,0.3439831,0.00404686,1.06837104
New Jersey,West New York,1,1,32,8713499,272296.84375000006,134000,725000,64.538337454483582,46.451564953223276,102.1934428970912,0.79520799,0.67177875999999992,0.91863722
New York,Manhattan,0,1,32,13606500,425203.12500000006,65000,799000,42.772601008927992,21.367719878482706,55.741877943867934,,,
New Jersey,Fort Lee,1,1,32,5100765,159398.90625000003,62000,359999,92.903129906446551,92.903129906446551,92.903129906446551,0.7082005,0.7082005,0.7082005
Maine,Portland,2,2,32,23307500,728359.37499999988,309900,1625000,106.80956716431778,72.464441327028311,148.73791098022093,0.21165077799999998,0.04451546,0.61916958
Massachusetts,Boston,3,4,32,108744800,3398275,749000,7200000,233.54395247075877,95.411514413920614,359.99962838748041,0.021390545714285714,0.00809372,0.03237488
New York,Staten Island,4,2,32,25634272,801070.99999999988,425000,1749900,188.31164744520885,108.60375886063602,641.03159635448117,0.057308759354838708,0.01214058,0.4451546
New Jersey,Fort Lee,2,2,31,8549400,275787.09677419352,55000,599000,107.39601817185221,94.0179674653239,120.77406887838052,0.25090532,0.25090532,0.25090532
New York,New Rochelle,1,1,31,5141299,165848.35483870967,89500,249999,73.5576014889275,48.774143200884438,88.257973411124226,0.62169886749999992,0.00809372,1.3071357799999999
New York,Bronxville,1,1,31,6968098,224777.3548387097,119000,399000,76.174572772969626,60.387034439190259,93.646354945698121,0.161065028,0.00404686,0.55037296
Connecticut,East Hampton,4,3,31,16626495,536338.54838709685,239900,687000,242.2583971692716,164.15983054469106,282.89003056512973,0.38588768258064515,0.1011715,0.607029
New York,New York,3,1,30,19766884,658896.1333333333,235000,1500000,100.3711122720032,55.741877943867934,213.67719878482706,0.039119646666666667,0.02428116,0.04856232
New York,New York,0,2,30,59265000,1975500.0000000005,395000,11500000,157.06687853965977,62.245097037319191,743.22503925157241,0.06474976,0.06474976,0.06474976
Pennsylvania,Philadelphia,4,4,30,26291039,876367.96666666644,250000,2075000,262.81975094913372,140.46953241854717,442.96212339393713,0.016037556296296294,0.00404686,0.056656040000000005
New Hampshire,Exeter,2,2,30,15941675,531389.16666666663,150000,656478,153.6741639492501,81.754754317672962,178.55981568019027,4.451546,4.451546,4.451546
New York,Staten Island,2,1,30,11784498,392816.6,169000,749999,94.309063939030764,51.0967214485456,171.68498406711322,0.053620895000000009,0.00404686,0.37231112
Pennsylvania,Philadelphia,4,3,30,13511123,450370.7666666666,120000,1899000,202.90363927188292,106.1882774830684,546.27040384990573,0.019367115714285715,0.00404686,0.0607029
New York,New York,3,5,29,252038000,8690965.5172413811,2195000,21000000,302.93941079065428,191.47335073718634,493.78013545276343,0.02428116,0.00809372,0.04856232
New York,Brooklyn,4,3,29,48261998,1664206.8275862071,639000,6250000,200.55463168554152,132.108250726967,296.17517814175159,0.021775960952380956,0.00809372,0.0404686
Puerto Rico,Guaynabo,3,2,29,7166499,247120.65517241377,102000,895000,144.96538031223415,80.361207369076268,314.47709473332156,0.045527174999999996,0.00809372,0.09307778
New Jersey,Medford,4,3,29,16232315,559734.99999999977,384900,742105,275.66601132585259,188.4075474502736,367.43187877999611,0.0729880107142857,0.02428116,0.27113962
New York,New York,6,6,28,350139000,12504964.285714285,1495000,79000000,487.92723826865733,353.0318936444969,748.24180826652048,0.0202343,0.01214058,0.02428116
New York,Brooklyn,4,4,28,126349000,4512464.2857142864,325000,8500000,271.21768132368385,185.8062598128931,497.58916377892774,0.026709276,0.01618744,0.03642174
Puerto Rico,San Juan,1,1,28,8039500,287125.00000000006,70000,665000,75.30658893083293,44.593502355094344,388.33508300894658,0.080937199999999987,0.00404686,0.2428116
Puerto Rico,San Juan,2,2,28,21569900,770353.57142857136,58000,3300000,135.75138060686979,76.087663393379728,267.83972352028542,0.028328020000000002,0.01214058,0.04451546
New York,New York,5,3,27,62425676,2312062.0740740742,749000,7100000,244.86168272342431,139.35469485966982,453.36727394345917,0.025726467142857142,0.00809372,0.04856232
New York,Brooklyn,0,0,27,61762882,2287514.1481481479,125000,12900000,512.18159111209025,42.270924107433181,2903.687325225987,0.02428116,0.0202343,0.028328020000000002
New York,Forest Hills,1,1,27,9258900,342922.22222222225,218000,620000,73.743645961894,46.451564953223276,102.1934428970912,,,
Connecticut,North Haven,3,3,27,11822950,437887.03703703708,362900,545000,179.90519063550215,144.18565761480505,191.65915699699923,0.44313116999999991,0.19829613999999998,1.09669906
Pennsylvania,Philadelphia,4,0,27,10102400,374162.96296296309,119900,1550000,205.29805110672643,111.48375588773587,678.47155770677921,0.016965682307692312,0.00404686,0.03237488
New York,Bayside,2,1,26,9164284,352472.4615384615,259900,598000,82.683785616737438,65.032190934512585,95.225708154107721,3.9982976800000003,3.9982976800000003,3.9982976800000003
New Jersey,Whiting,2,1,26,2738524,105327.84615384614,16500,199999,93.754741930588978,74.136697665344343,104.05150549522014,0.062437268571428575,0.04451546,0.08903092
New York,Flushing,1,1,26,9670888,371957.23076923081,238000,829000,73.788310928195187,65.032190934512585,83.6128169158019,0.00809372,0.00809372,0.00809372
Delaware,Wilmington,2,2,26,5514200,212084.61538461538,57900,580000,130.627607094083,90.580551658785382,190.45141630821544,0.31093374333333335,0.00809372,1.69158748
New York,New York,6,7,26,471254500,18125173.076923076,2425000,37500000,579.48327279146054,282.42551491559749,1023.0492665297894,0.017199155,0.01214058,0.0202343
New Jersey,Jersey City,3,3,26,30346000,1167153.846153846,475000,4148000,155.00371096391129,94.2037737251368,229.74944025864232,0.038040484,0.00809372,0.11735894
New York,Brooklyn,4,2,26,32163000,1237038.4615384617,675000,1850000,192.42257836883917,135.08115088397329,362.32220663514153,0.98762654761904778,0.01618744,20.2343
Pennsylvania,Philadelphia,0,0,26,18550898,713496.07692307711,70000,4500000,290.02127481674859,58.528971841061328,1257.6296695435669,0.016861916666666667,0.00809372,0.06879662
New York,Brooklyn,0,3,26,33291863,1280456.2692307692,600000,2395000,221.59719060935163,163.50950863534592,327.01901727069185,0.021367420800000002,0.01214058,0.03642174
Rhode Island,Warwick,2,1,26,7038000,270692.30769230769,59900,539000,92.349284324311952,58.343165581248435,171.12756528767454,0.074315065454545443,0.028328020000000002,0.21043672
Connecticut,Bristol,3,3,26,10301800,396223.07692307705,259900,525600,178.58840125862307,103.30828045596857,204.47978892408887,0.16150650363636362,0.08498406,0.35612368
New Jersey,Ocean City,4,3,25,35190797,1407631.8800000001,849999,2795000,171.12756528767454,139.54050111948271,241.54813775676104,0.64492232545454531,0.03237488,13.354638
Massachusetts,Boston,0,1,25,16574899,662995.9600000002,399000,959000,51.598398350040426,20.067076059792456,80.639916758795607,0.0070820050000000006,0.00404686,0.00809372
Puerto Rico,Caguas,3,2,25,2995400,119816.00000000001,66000,299000,107.2102119120393,76.923791562537744,185.8062598128931,0.063321456470588233,0.00809372,0.37231112
Delaware,Middletown,4,3,25,15106964,604278.56,463900,768895,271.782532353515,213.67719878482706,328.1338548295692,0.06532788285714286,0.03237488,0.1011715
Rhode Island,Warwick,3,1,25,7309199,292367.96000000008,125000,379900,95.84630106188277,74.0437945354379,123.74696903538681,0.077058959166666663,0.01214058,0.1214058
New Jersey,Brick,3,3,25,11081495,443259.79999999993,350000,975000,163.40112165045505,154.21919564470127,281.68228987634592,0.0404686,0.03642174,0.04451546
Delaware,Wilmington,3,1,25,3357344,134293.76,21497,319900,110.15079793690423,85.935395163463056,141.677273107331,0.031079884800000006,0.00809372,0.13759324
New York,Staten Island,4,4,25,36195586,1447823.44,599000,5300000,274.17649117265421,119.65923131950316,479.00853779763844,0.070577238399999978,0.0202343,0.46538889999999994
New York,Manhattan,3,3,24,110733000,4613874.9999999991,1245000,12995000,219.0512875301846,145.11468891386951,260.12876373805034,,,
New Jersey,Ocean City,4,2,24,29871724,1244655.1666666667,549000,2499900,144.55107659243706,102.28634602699765,185.8062598128931,0.03642174,0.02428116,0.04856232
New York,Hartsdale,1,1,24,4419173,184132.20833333331,145000,244000,79.064434514132117,65.032190934512585,92.903129906446551,0.39659228,0.00809372,0.78509084
New York,Scarsdale,1,1,24,4883399,203474.95833333331,150000,310000,75.4566963027651,61.316065738254721,88.257973411124226,0.72034108000000008,0.10521836,1.6632594600000001
Puerto Rico,San Juan,3,3,24,38412350,1600514.5833333333,86450,7995000,323.38418231310214,124.49019407463838,2757.2719924934272,66.017101656666668,0.01618744,790.756444
New Jersey,Farmingdale,4,3,24,20250600,843775,699999,996645,250.35845124288906,231.97911537639703,287.25647767073275,0.09307778,0.09307778,0.09307778
New Jersey,Burlington,3,3,24,8632560,359690,310000,402990,141.95598249705034,139.35469485966982,201.78559815680191,0.028328020000000002,0.028328020000000002,0.028328020000000002
New York,Brooklyn,5,4,23,56720999,2466130.3913043477,499000,8995000,259.26360334079658,202.06430754652126,371.61251962578621,0.025292875000000003,0.01618744,0.03642174
New York,New York,2,4,23,95445000,4149782.6086956528,815000,10350000,173.6414146851431,104.79473053447171,353.0318936444969,0.09712464,0.09712464,0.09712464
New York,New York,6,4,23,123553999,5371913,1050000,25975000,435.50664721894475,195.09657280353775,988.02478655505911,0.01618744,0.01214058,0.0202343
New York,Staten Island,3,4,23,20777876,903385.91304347827,425000,1588000,195.37528219325711,11.334181848586478,371.61251962578621,0.031319177391304347,0.01214058,0.0809372
New York,Bronx,3,3,22,17049598,774981.72727272718,589000,1225000,160.88089654799296,100.33538029896228,208.84623602969185,0.029137392,0.01214058,0.1011715
Puerto Rico,San Juan,2,1,22,5438900,247222.72727272726,43000,620000,79.913583197708846,46.451564953223276,145.02178578396305,0.028328019999999995,0.00404686,0.0607029
Puerto Rico,San Juan,4,2,22,5545200,252054.5454545455,60000,700000,163.47150280947511,92.903129906446551,291.80873103614863,31.930737114999989,0.00404686,510.30904599999997
Rhode Island,Warwick,3,3,22,12677915,576268.86363636365,369000,1795000,168.6529637365301,109.62569328960693,278.151970939901,0.14002135599999996,0.028328020000000002,0.7689033999999999
New York,New York,4,2,21,37047000,1764142.857142857,159000,3850000,204.85140144371465,129.3211568297736,372.35574466503778,0.24523971600000002,0.00809372,0.8700749
New York,Bronx,0,0,21,17100638,814316.09523809527,119000,4988888,275.92848936414003,43.664471056029882,1233.7535651576102,0.092673093999999984,0.01214058,0.68391934
New Jersey,Whiting,1,1,21,1627198,77485.619047619039,42000,149900,72.990892396498182,57.97155306162265,80.547013628889161,0.041480315000000004,0.02428116,0.056656040000000005
New York,Staten Island,3,1,21,13310261,633821.95238095231,339000,849000,136.85147163719057,91.416679827943412,265.70295153243711,0.045324832,0.0202343,0.11735894
Connecticut,Bridgeport,2,1,21,2144600,102123.80952380954,25000,235000,76.472547788706422,32.516095467256292,123.18955025594813,0.056656040000000005,0.03642174,0.07689034
Puerto Rico,Trujillo Alto,3,2,21,2431700,115795.23809523809,82000,155000,106.22809311017117,83.6128169158019,168.71208391010694,0.06407528333333333,0.00809372,0.2225773
New Jersey,Mount Laurel,2,2,21,4495899,214090.42857142855,175000,300000,115.68651652636083,93.646354945698121,151.71081113722721,0.04856232,0.04856232,0.04856232
Connecticut,Cheshire,4,3,21,17978100,856100,509900,1400000,274.22349573242838,203.27204823530505,380.80992948652442,0.65828922666666656,0.19829613999999998,1.59041598
Rhode Island,Providence,6,3,21,9408188,448008.95238095237,110000,890000,405.69912038431818,246.37910051189627,804.72691124964,0.040275892380952381,0.0202343,0.06474976
Pennsylvania,Philadelphia,3,0,21,21404400,1019257.1428571431,60000,15000000,176.43631556804291,83.6128169158019,399.48345859772019,0.017536393333333334,0.00809372,0.0607029
Pennsylvania,Philadelphia,5,2,21,5381700,256271.42857142864,90000,599900,174.9233217381379,104.05150549522014,214.04881130445287,0.014645779047619047,0.00809372,0.06879662
New Jersey,Newark,3,2,20,6487900,324395,199000,849000,184.13400347457707,184.13400347457707,184.13400347457707,0.30470475294117644,0.00404686,2.8530363
New York,Brooklyn,1,2,20,26224998,1311249.9,389999,2800000,103.4175782558585,48.774143200884438,150.41016731853696,9.99169734,0.01214058,29.946763999999998
New York,Brooklyn,3,1,20,11384400,569219.99999999988,199500,1385000,106.75188980450085,68.748316130770448,148.64500785031447,0.019784648888888888,0.00809372,0.03642174
New York,New York,5,7,20,432169999,21608499.95,3125000,49900000,499.2614201172438,308.99581006884125,768.68049684593882,0.94291838000000006,0.05260918,1.38807298
New Jersey,Trenton,3,1,20,2459699,122984.94999999998,30000,269900,124.08606545954532,78.0386291214151,204.01527327455662,0.025854938888888887,0.01214058,0.07284348
Connecticut,Bethel,3,3,20,11064935,553246.75,379000,741213,200.33630933026132,148.64500785031447,235.13782179321623,,,
Delaware,Wilmington,3,3,20,12709565,635478.25,35000,1300000,236.09265951725473,116.12891238305819,321.7235388660244,0.055552350909090907,0.01618744,0.11331208000000001
New York,Bronxville,2,1,20,5062900,253144.99999999994,164900,399000,90.204293982664268,77.109597822350636,113.80633413539702,0.00809372,0.00809372,0.00809372
Connecticut,Trumbull,3,3,20,14696527,734826.35,420000,899995,234.02762939083422,138.14695417088603,325.16095467256292,0.1913586657142857,0.07689034,0.39659227999999996
New Jersey,Edison,1,1,19,2380700,125300,34000,174900,253.6255446445991,65.961222233577047,441.28986705562113,309.69000836,0.07284348,928.84340091999991
New Jersey,North Bergen,1,1,19,4786699,251931.5263157895,119000,711000,68.200187664322414,52.025752747610071,85.285073254117933,0.07689034,0.07689034,0.07689034
New York,Flushing,2,1,19,8464676,445509.26315789472,265000,850000,83.2412043961761,55.741877943867934,111.48375588773587,0.24888189,0.01618744,0.48157634
Delaware,Wilmington,3,2,19,5169680,272088.42105263157,70000,650000,170.57014650823589,96.24764258307863,276.75842399130426,0.16071815428571426,0.01214058,1.33951066
New York,Brooklyn,3,4,19,74482000,3920105.2631578948,1850000,6595000,234.09143917216468,132.29405698677988,350.98802478655506,0.0202343,0.0202343,0.0202343
Delaware,Middletown,3,3,19,7651919,402732.57894736849,200000,533000,195.19925521027642,155.61274259329798,213.67719878482706,0.031660728235294124,0.02428116,0.03237488
Puerto Rico,Bayamon,3,1,19,2105300,110805.26315789473,36000,160000,81.842767809163291,65.032190934512585,95.411514413920614,0.02906381272727273,0.00404686,0.04856232
Puerto Rico,Caguas,3,1,19,1810900,95310.526315789466,52500,150000,91.7779697775796,62.988322076570761,227.33395888107472,0.10953501066666667,0.00809372,0.82151257999999994
Puerto Rico,San Juan,4,3,19,17488795,920462.89473684225,149900,2975000,233.4655654549002,121.88890643725787,427.35439756965411,0.13973569529411761,0.0202343,1.214058
New York,Brooklyn,0,4,19,33872990,1782788.9473684211,785000,3910000,283.91777143971979,218.3223552801494,406.91570899023588,0.029605975789473681,0.01618744,0.09307778
New Jersey,Mays Landing,2,2,18,2831495,157305.27777777781,80000,204900,125.42696730119505,86.307007683088841,156.0772582428302,,,
New York,Bronx,0,1,18,3012194,167344.11111111112,59999,699000,59.325284383116582,37.161251962578618,222.96751177547173,,,
New Jersey,North Bergen,2,2,18,17219400,956633.33333333337,367000,1425000,132.59134700248052,129.87857560921228,143.25662631574059,0.02428116,0.02428116,0.02428116
New Jersey,Lakewood,2,2,18,4167358,231519.88888888888,175000,289000,131.70285525101161,92.903129906446551,175.77272178299688,0.019923003076923081,0.00809372,0.08903092
New York,Queens,1,1,18,11967000,664833.33333333337,275000,1600000,64.91070222617337,51.839946487797178,88.257973411124226,0.00809372,0.00809372,0.00809372
New Jersey,Cape May Court House,0,0,18,3823200,212399.99999999997,9900,925000,,,,,,
Connecticut,Hamden,3,2,18,4450998,247277.66666666666,99000,350000,137.3314711417072,91.7882923475692,229.56363399882943,0.110074592,0.03642174,0.33184252
New York,Yonkers,3,2,18,8193800,455211.11111111118,249000,750000,126.26628332284986,98.105705181207554,161.27983351759121,0.090244978000000017,0.01214058,0.55441982
Maine,Portland,3,2,18,13311900,739550,409000,1750000,144.55727013443084,91.509582957849858,238.76104385956765,0.090379873333333333,0.03642174,0.19829613999999998
New York,Brooklyn,5,2,18,26517888,1473216,698000,3649000,200.14237404658161,139.7263073792956,325.16095467256292,0.020710401176470588,0.01618744,0.03642174
Connecticut,Stamford,4,2,18,11417500,634305.55555555562,325000,1400000,181.91981221180674,105.07343992419105,232.16492163620993,0.10971487111111111,0.04451546,0.42896716
Massachusetts,Mashpee,3,3,18,19039665,1057759.1666666667,499000,1750000,210.21913783830934,154.59080816432706,277.68745529036875,0.1985209655555556,0.0404686,1.21810486
New Jersey,Newark,6,5,18,10933500,607416.66666666663,330000,799900,308.51440294114423,228.17008705023272,418.06408457900949,0.03552243777777777,0.0202343,0.13354638
New Jersey,Weehawken,1,1,17,7022894,413111.4117647059,175000,724900,72.204312563290244,54.905749774709911,97.548286401768877,0.06879662,0.06879662,0.06879662
